4   0
     12.0000000000      -0.0593743699       0.5613865803       0.3719701503
      1.0078250370      -0.2463841292       2.3396043213       1.5498868442
     15.9949146400      -0.3979066274       0.8447869380      -1.9612552939
     15.9949146400       0.4579760028      -1.4133770793       1.5845320224
