4   0
     12.0000000000      -0.0594534031       0.5618480886       0.3722269342
      1.0078250370      -0.2465259302       2.3396783461       1.5497178433
     15.9949146400      -0.3977375977       0.8443739751      -1.9612471700
     15.9949146400       0.4578752017      -1.4133150219       1.5843418980
